id_producto,name,price,color,tipo,id_categoria,id_fabricante,id_color,id_memoria
17965,G.Skill Trident Z5 RGB 48 GB,239.99,WHITE / BLACK,MEMORY,11,106,8.0,6222
17966,Patriot Signature Premium 8 GB,17.98,BLACK,MEMORY,11,224,2.0,6222
17967,G.Skill Ripjaws V 32 GB,69.98,RED / BLACK,MEMORY,11,106,31.0,6222
17968,G.Skill Ripjaws 16 GB,33.99,,MEMORY,11,106,,6222
17969,G.Skill Ripjaws S5 64 GB,164.99,WHITE,MEMORY,11,106,3.0,6222
17970,Kingston HyperX Fury RGB 16 GB,17.0,BLACK / SILVER,MEMORY,11,174,5.0,6222
17971,G.Skill Trident Z5 32 GB,102.48,SILVER / BLACK,MEMORY,11,106,36.0,6222
17972,G.Skill Trident Z5 RGB 48 GB,209.99,WHITE / BLACK,MEMORY,11,106,8.0,6222
17973,G.Skill Ripjaws V 16 GB,42.99,BLACK,MEMORY,11,106,2.0,6222
17974,Patriot Viper Steel RGB 32 GB,69.98,BLACK,MEMORY,11,224,2.0,6222
17975,Corsair Vengeance RGB Pro SL 32 GB,129.99,BLACK,MEMORY,11,2,2.0,6222
17976,Silicon Power SU016GBLFU266BD2J6 16 GB,31.99,GRAY,MEMORY,11,176,9.0,6222
17977,Kingston FURY Beast RGB 16 GB,76.55,BLACK,MEMORY,11,174,2.0,6222
17978,Corsair Vengeance RGB 64 GB,199.99,WHITE / BLACK,MEMORY,11,2,8.0,6222
17979,Corsair Vengeance LPX 16 GB,44.99,BLACK,MEMORY,11,2,2.0,6222
17980,Corsair Vengeance RGB Pro 16 GB,59.99,BLACK,MEMORY,11,2,2.0,6222
17981,G.Skill Trident Z Neo 32 GB,149.99,BLACK / SILVER,MEMORY,11,106,5.0,6222
17982,Silicon Power SP008GBLFU320X02 8 GB,13.75,,MEMORY,11,176,,6222
17983,Klevv CRAS X RGB 16 GB,47.99,BLACK,MEMORY,11,259,2.0,6222
17984,Mushkin Redline Lumina 64 GB,139.99,BLACK,MEMORY,11,252,2.0,6222
17985,Kingston FURY Beast 64 GB,157.81,BLACK,MEMORY,11,174,2.0,6222
17986,TEAMGROUP T-Force Vulcan Z 8 GB,25.69,BLACK,MEMORY,11,155,2.0,6222
17987,PNY XLR8 Gaming MAKO 32 GB,121.99,BLACK / SILVER,MEMORY,11,256,5.0,6222
17988,ADATA XPG LANCER 16 GB,14.615,BLACK,MEMORY,11,44,2.0,6222
17989,ADATA XPG LANCER RGB 32 GB,10.0,WHITE,MEMORY,11,44,3.0,6222
17990,G.Skill Trident Z RGB 96 GB,339.99,SILVER / BLACK,MEMORY,11,106,36.0,6222
17991,TEAMGROUP Elite 16 GB,35.97,BLACK,MEMORY,11,155,2.0,6222
17992,Kingston FURY 16 GB,70.77,WHITE,MEMORY,11,174,3.0,6222
17993,Kingston KVR1333D3N9/4G 4 GB,21.23,GREEN,MEMORY,11,174,33.0,6222
17994,G.Skill Trident Z5 RGB 32 GB,109.99,BLACK,MEMORY,11,106,2.0,6222
17995,Kingston FURY Beast 32 GB,78.77,BLACK,MEMORY,11,174,2.0,6222
17996,Corsair Vengeance RGB Pro SL 16 GB,57.99,BLACK,MEMORY,11,2,2.0,6222
17997,Corsair Vengeance RGB Pro 128 GB,314.99,BLACK,MEMORY,11,2,2.0,6222
17998,Corsair Vengeance RGB Pro 16 GB,74.98,BLACK,MEMORY,11,2,2.0,6222
17999,ADATA XPG LANCER RGB 64 GB,386.19,WHITE,MEMORY,11,44,3.0,6222
18000,Corsair Vengeance RGB RT 32 GB,89.99,BLACK,MEMORY,11,2,2.0,6222
18001,TEAMGROUP T-Force Delta RGB 32 GB,119.99,BLACK / SILVER,MEMORY,11,155,5.0,6222
18002,GOODRAM IRDM PRO 16 GB,90.69,BLACK,MEMORY,11,272,2.0,6222
18003,TEAMGROUP Elite Plus 32 GB,78.98,BLACK,MEMORY,11,155,2.0,6222
18004,TEAMGROUP Elite 16 GB,38.99,BLACK,MEMORY,11,155,2.0,6222
18005,Patriot Viper Steel RGB 32 GB,65.98,BLACK,MEMORY,11,224,2.0,6222
18006,G.Skill Ripjaws S5 64 GB,169.99,BLACK,MEMORY,11,106,2.0,6222
18007,TEAMGROUP Elite 16 GB,36.99,BLACK,MEMORY,11,155,2.0,6222
18008,Mushkin Enhanced Redline Stiletto 16 GB,47.99,BLACK,MEMORY,11,252,2.0,6222
18009,Patriot Viper Elite II 32 GB,59.99,RED / BLACK,MEMORY,11,224,31.0,6222
18010,Kingston Renegade Silver 32 GB,149.99,SILVER / BLACK,MEMORY,11,174,36.0,6222
18011,Corsair Vengeance 96 GB,299.99,BLACK / SILVER,MEMORY,11,2,5.0,6222
18012,Mushkin Enhanced Redline Stiletto 64 GB,164.99,BLACK,MEMORY,11,252,2.0,6222
18013,Neo Forza FAYE 16 GB,48.46,BLACK / SILVER,MEMORY,11,275,5.0,6222
18014,G.Skill TridentZ RGB 32 GB,199.99,BLACK,MEMORY,11,106,2.0,6222
18015,Corsair Vengeance RGB 48 GB,144.99,BLACK / SILVER,MEMORY,11,2,5.0,6222
18016,TEAMGROUP Elite Plus 32 GB,76.98,BLACK,MEMORY,11,155,2.0,6222
18017,Kingston FURY 64 GB,280.25,WHITE,MEMORY,11,174,3.0,6222
18018,Corsair Dominator Platinum RGB 32 GB,174.99,BLACK,MEMORY,11,2,2.0,6222
18019,G.Skill Trident Z5 RGB 48 GB,279.99,SILVER / BLACK,MEMORY,11,106,36.0,6222
18020,Patriot Viper Steel RGB 32 GB,68.99,BLACK,MEMORY,11,224,2.0,6222
18021,G.Skill Ripjaws V 32 GB,184.99,BLACK,MEMORY,11,106,2.0,6222
18022,TEAMGROUP T-Force Xtreem ARGB 32 GB,129.99,WHITE,MEMORY,11,155,3.0,6222
18023,Kingston FURY Beast 16 GB,48.57,BLACK,MEMORY,11,174,2.0,6222
18024,Corsair Vengeance 64 GB,150.99,BLACK / WHITE,MEMORY,11,2,1.0,6222
18025,TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,67.98,BLACK / GOLD,MEMORY,11,155,75.0,6222
18026,TEAMGROUP Elite 16 GB,28.99,BLACK,MEMORY,11,155,2.0,6222
18027,Mushkin Redline Lumina 32 GB,79.98,BLACK,MEMORY,11,252,2.0,6222
18028,Neo Forza MARS 32 GB,56.99,GRAY / BLACK,MEMORY,11,275,26.0,6222
18029,Corsair Vengeance LPX 128 GB,334.99,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18030,Kingston HyperX Fury 16 GB,331.0,BLACK,MEMORY,11,174,2.0,6222
18031,Thermaltake TOUGHRAM XG RGB 64 GB,19.0,BLACK / SILVER,MEMORY,11,14,5.0,6222
18032,Corsair Vengeance RGB 32 GB,134.99,BLACK,MEMORY,11,2,2.0,6222
18033,Mushkin Redline 32 GB,99.98,BLACK,MEMORY,11,252,2.0,6222
18034,G.Skill Ripjaws V 128 GB,610.0,BLACK,MEMORY,11,106,2.0,6222
18035,TEAMGROUP T-Force Vulcan Z 16 GB,18.0,GRAY,MEMORY,11,155,9.0,6222
18036,OLOy Blade RGB 32 GB,94.99,BLACK,MEMORY,11,345,2.0,6222
18037,G.Skill Ripjaws X 16 GB,59.37,BLACK / BLUE,MEMORY,11,106,29.0,6222
18038,Patriot Viper Venom 32 GB,94.99,BLACK / WHITE,MEMORY,11,224,1.0,6222
18039,Corsair Vengeance LPX 64 GB,139.99,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18040,Kingston Renegade Silver 16 GB,75.48,SILVER / BLACK,MEMORY,11,174,36.0,6222
18041,TEAMGROUP T-Force Delta RGB 32 GB,84.99,BLACK,MEMORY,11,155,2.0,6222
18042,Corsair Vengeance RGB Pro 16 GB,69.98,WHITE,MEMORY,11,2,3.0,6222
18043,Corsair Vengeance RGB 64 GB,194.99,GRAY,MEMORY,11,2,9.0,6222
18044,Corsair Dominator Platinum RGB 64 GB,359.99,BLACK,MEMORY,11,2,2.0,6222
18045,Corsair Vengeance RGB Pro SL 32 GB,89.99,BLACK,MEMORY,11,2,2.0,6222
18046,Corsair Vengeance LPX 32 GB,89.99,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18047,Corsair Vengeance LPX 16 GB,79.98,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18048,Corsair Vengeance RGB RT 64 GB,154.99,WHITE / BLACK,MEMORY,11,2,8.0,6222
18049,TEAMGROUP T-Force Vulcan 32 GB,77.98,RED,MEMORY,11,155,47.0,6222
18050,ADATA XPG LANCER RGB 32 GB,139.99,BLACK,MEMORY,11,44,2.0,6222
18051,Corsair Vengeance RGB 48 GB,184.99,BLACK,MEMORY,11,2,2.0,6222
18052,G.Skill Trident Z5 RGB 48 GB,164.99,BLACK,MEMORY,11,106,2.0,6222
18053,Corsair Vengeance RGB 96 GB,304.99,BLACK,MEMORY,11,2,2.0,6222
18054,Corsair Vengeance LPX 16 GB,64.99,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18055,Patriot Viper Steel RGB 8 GB,24.99,BLACK,MEMORY,11,224,2.0,6222
18056,G.Skill Value 4 GB,37.99,GREEN,MEMORY,11,106,33.0,6222
18057,TEAMGROUP T-Force Xtreem ARGB 64 GB,119.99,WHITE,MEMORY,11,155,3.0,6222
18058,Corsair Vengeance LPX 8 GB,24.99,BLACK,MEMORY,11,2,2.0,6222
18059,TEAMGROUP T-Force Delta RGB 32 GB,164.99,WHITE / SILVER,MEMORY,11,155,4.0,6222
18060,Corsair Dominator Platinum RGB 64 GB,234.99,BLACK,MEMORY,11,2,2.0,6222
18061,Corsair Vengeance LPX 32 GB,74.99,BLACK,MEMORY,11,2,2.0,6222
18062,Crucial Ballistix Sport LT 8 GB,13.333,SILVER,MEMORY,11,173,46.0,6222
18063,Corsair Vengeance RGB Pro 256 GB,694.99,BLACK,MEMORY,11,2,2.0,6222
18064,G.Skill Trident Z RGB 32 GB,174.99,BLACK,MEMORY,11,106,2.0,6222
18065,Kingston KSM48R40BD4TMM-64HMR 64 GB,243.27,GREEN,MEMORY,11,174,33.0,6222
18066,Klevv CRAS X RGB 32 GB,72.98,BLACK,MEMORY,11,259,2.0,6222
18067,Kingston FURY Beast 16 GB,65.98,BLACK / SILVER,MEMORY,11,174,5.0,6222
18068,Corsair Vengeance LPX 16 GB,39.99,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18069,Corsair Vengeance RGB 64 GB,244.99,BLACK / GRAY,MEMORY,11,2,12.0,6222
18070,"Patriot Viper Xtreme Series, Division 4 16 GB",220.0,BLACK / SILVER,MEMORY,11,224,5.0,6222
18071,Patriot Viper Steel 16 GB,45.99,SILVER / BLACK,MEMORY,11,224,36.0,6222
18072,Corsair Dominator Titanium 48 GB,259.99,WHITE,MEMORY,11,2,3.0,6222
18073,Kingston FURY Beast RGB 64 GB,176.76,BLACK,MEMORY,11,174,2.0,6222
18074,G.Skill Value 8 GB,19.43,BLACK,MEMORY,11,106,2.0,6222
18075,Kingston HyperX Fury 8 GB,12.5,BLACK / WHITE,MEMORY,11,174,1.0,6222
18076,G.Skill Trident Z RGB 16 GB,87.99,BLACK,MEMORY,11,106,2.0,6222
18077,Kingston FURY Beast 64 GB,199.99,BLACK,MEMORY,11,174,2.0,6222
18078,Crucial CT2K16G4RFD4213 32 GB,58.98,GREEN,MEMORY,11,173,33.0,6222
18079,Corsair Dominator Platinum RGB 64 GB,314.99,BLACK,MEMORY,11,2,2.0,6222
18080,Crucial Classic 64 GB,224.52,BLACK,MEMORY,11,173,2.0,6222
18081,Kingston Server Premier 32 GB,299.0,,MEMORY,11,174,,6222
18082,Corsair Vengeance 32 GB,114.99,WHITE / GRAY,MEMORY,11,2,15.0,6222
18083,G.Skill Trident Z5 64 GB,329.29,BLACK,MEMORY,11,106,2.0,6222
18084,G.Skill Zeta R5 64 GB,499.99,BLACK / WHITE,MEMORY,11,106,1.0,6222
18085,PNY XLR8 Gaming EPIC-X RGB 32 GB,69.98,BLACK,MEMORY,11,256,2.0,6222
18086,Corsair Vengeance RGB RT 16 GB,67.98,BLACK,MEMORY,11,2,2.0,6222
18087,ADATA XPG LANCER RGB 16 GB,98.99,BLACK,MEMORY,11,44,2.0,6222
18088,G.Skill Ripjaws S5 32 GB,91.99,WHITE,MEMORY,11,106,3.0,6222
18089,Kingston FURY Beast 32 GB,122.63,BLACK,MEMORY,11,174,2.0,6222
18090,G.Skill Trident Z Neo 256 GB,649.99,SILVER / BLACK,MEMORY,11,106,36.0,6222
18091,G.Skill Trident Z RGB 128 GB,18.0,BLACK,MEMORY,11,106,2.0,6222
18092,Crucial Ballistix 8 GB,16.0,BLACK,MEMORY,11,173,2.0,6222
18093,G.Skill Trident Z5 RGB 32 GB,117.99,BLACK,MEMORY,11,106,2.0,6222
18094,Patriot Viper 3 16 GB,29.98,BLACK / SILVER,MEMORY,11,224,5.0,6222
18095,Corsair Vengeance RGB 48 GB,129.99,BLACK,MEMORY,11,2,2.0,6222
18096,Crucial CT8G4DFS8266 8 GB,26.99,GREEN / BLACK,MEMORY,11,173,61.0,6222
18097,Kingston FURY Beast 8 GB,26.94,BLACK,MEMORY,11,174,2.0,6222
18098,Corsair Vengeance RGB 32 GB,14.286,BLACK,MEMORY,11,2,2.0,6222
18099,Mushkin Silverline 8 GB,201.46,GRAY / SILVER,MEMORY,11,252,91.0,6222
18100,TEAMGROUP T-Force Delta RGB 16 GB,47.37,WHITE,MEMORY,11,155,3.0,6222
18101,Corsair CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK16GX4M2C3000C16W 16 GB,10.667,WHITE / BLACK,MEMORY,11,2,8.0,6222
18102,Corsair Vengeance RGB RT 32 GB,124.99,BLACK,MEMORY,11,2,2.0,6222
18103,Corsair Dominator Titanium 48 GB,249.99,WHITE,MEMORY,11,2,3.0,6222
18104,PNY XLR8 Gaming EPIC-X RGB 16 GB,79.98,BLACK,MEMORY,11,256,2.0,6222
18105,Kingston FURY Beast 128 GB,288.39,BLACK,MEMORY,11,174,2.0,6222
18106,Corsair Vengeance Pro 16 GB,265.3,BLACK / RED,MEMORY,11,2,18.0,6222
18107,Corsair Vengeance LPX 16 GB,10.0,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18108,Patriot PSD34G160081 4 GB,10.99,GREEN,MEMORY,11,224,33.0,6222
18109,Corsair Vengeance 64 GB,179.99,BLACK / GRAY,MEMORY,11,2,12.0,6222
18110,TEAMGROUP Elite 16 GB,32.99,BLACK,MEMORY,11,155,2.0,6222
18111,Kingston FURY Beast RGB 8 GB,44.99,BLACK,MEMORY,11,174,2.0,6222
18112,ADATA XPG GAMMIX D10 16 GB,10.667,BLACK / WHITE,MEMORY,11,44,1.0,6222
18113,TEAMGROUP T-Force Dark Za 32 GB,10.0,BLACK / SILVER,MEMORY,11,155,5.0,6222
18114,Patriot Viper Venom RGB 32 GB,109.99,BLACK / WHITE,MEMORY,11,224,1.0,6222
18115,Kingston FURY Beast 64 GB,223.57,BLACK,MEMORY,11,174,2.0,6222
18116,Corsair Vengeance LPX 32 GB,69.98,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18117,G.Skill Trident Z5 RGB 32 GB,10.0,WHITE / BLACK,MEMORY,11,106,8.0,6222
18118,G.Skill Ripjaws S5 64 GB,174.99,BLACK,MEMORY,11,106,2.0,6222
18119,GeIL SUPER LUCE RGB SYNC 16 GB,10.667,,MEMORY,11,287,,6222
18120,Thermaltake TOUGHRAM RGB 16 GB,129.99,BLACK / SILVER,MEMORY,11,14,5.0,6222
18121,Crucial MTA18ASF4G72AZ-3G2B1 32 GB,124.99,GREEN,MEMORY,11,173,33.0,6222
18122,G.Skill Ripjaws V 16 GB,10.0,BLACK,MEMORY,11,106,2.0,6222
18123,G.Skill Trident Z5 RGB 32 GB,109.99,WHITE / BLACK,MEMORY,11,106,8.0,6222
18124,G.Skill Flare X5 96 GB,269.99,BLACK,MEMORY,11,106,2.0,6222
18125,G.Skill Trident Z Royal 64 GB,199.99,SILVER,MEMORY,11,106,46.0,6222
18126,Corsair Dominator Titanium 48 GB,239.99,BLACK,MEMORY,11,2,2.0,6222
18127,Patriot Viper Venom RGB 32 GB,102.99,BLACK / WHITE,MEMORY,11,224,1.0,6222
18128,Klevv CRAS XR5 RGB 32 GB,12.903,WHITE / BLACK,MEMORY,11,259,8.0,6222
18129,G.Skill Ripjaws V 64 GB,20.0,BLACK,MEMORY,11,106,2.0,6222
18130,Silicon Power SU016GLSTU160N22AH 16 GB,18.14,GREEN,MEMORY,11,176,33.0,6222
18131,Patriot Viper Steel RGB 16 GB,37.99,BLACK,MEMORY,11,224,2.0,6222
18132,Patriot Viper Elite II 64 GB,112.99,RED / BLACK,MEMORY,11,224,31.0,6222
18133,Corsair Dominator Platinum RGB 64 GB,244.99,BLACK,MEMORY,11,2,2.0,6222
18134,TEAMGROUP T-Force Vulcan alpha 32 GB,83.99,BLACK / SILVER,MEMORY,11,155,5.0,6222
18135,Kingston FURY Beast 16 GB,68.03,BLACK,MEMORY,11,174,2.0,6222
18136,Corsair ValueSelect 8 GB,22.49,BLACK / YELLOW,MEMORY,11,2,35.0,6222
18137,OLOy OWL 16 GB,10.0,ORANGE,MEMORY,11,345,17.0,6222
18138,Corsair Vengeance RGB 32 GB,140.01,BLACK / GRAY,MEMORY,11,2,12.0,6222
18139,TEAMGROUP T-Create Expert 64 GB,105.99,GRAY,MEMORY,11,155,9.0,6222
18140,G.Skill Trident Z Neo 32 GB,89.99,SILVER / BLACK,MEMORY,11,106,36.0,6222
18141,Kingston FURY Beast RGB 16 GB,72.4,BLACK,MEMORY,11,174,2.0,6222
18142,TEAMGROUP Elite 16 GB,27.99,BLACK,MEMORY,11,155,2.0,6222
18143,Timetec PINNACLE Konduit 16 GB,29.99,WHITE,MEMORY,11,264,3.0,6222
18144,G.Skill Aegis 16 GB,39.64,BLACK / RED,MEMORY,11,106,18.0,6222
18145,GeIL EVO V RGB 48 GB,10.588,BLACK,MEMORY,11,287,2.0,6222
18146,G.Skill Ripjaws S5 32 GB,94.99,WHITE,MEMORY,11,106,3.0,6222
18147,Silicon Power XPOWER Zenith Gaming 32 GB,77.99,BLACK,MEMORY,11,176,2.0,6222
18148,Crucial CT2K16G56C46S5 32 GB,95.99,BLACK,MEMORY,11,173,2.0,6222
18149,G.Skill Ripjaws S5 48 GB,159.99,BLACK,MEMORY,11,106,2.0,6222
18150,Corsair Dominator Platinum RGB 32 GB,159.99,BLACK,MEMORY,11,2,2.0,6222
18151,G.Skill Trident Z5 RGB 48 GB,219.99,SILVER / BLACK,MEMORY,11,106,36.0,6222
18152,OLOy MD4U083016BJDA 16 GB,33.99,BLACK,MEMORY,11,345,2.0,6222
18153,G.Skill Ripjaws Z 32 GB,10.718,BLACK / RED,MEMORY,11,106,18.0,6222
18154,Corsair Vengeance LPX 8 GB,24.99,BLACK,MEMORY,11,2,2.0,6222
18155,Corsair Vengeance 64 GB,173.99,BLACK / GRAY,MEMORY,11,2,12.0,6222
18156,G.Skill Ripjaws V 16 GB,42.99,RED / BLACK,MEMORY,11,106,31.0,6222
18157,Timetec PINNACLE Konduit RGB 32 GB,72.86,WHITE,MEMORY,11,264,3.0,6222
18158,Lexar Ares RGB 16 GB,64.98,WHITE,MEMORY,11,254,3.0,6222
18159,G.Skill Trident Z5 RGB 64 GB,207.99,BLACK,MEMORY,11,106,2.0,6222
18160,Patriot Viper Elite II 16 GB,29.99,RED / BLACK,MEMORY,11,224,31.0,6222
18161,G.Skill Ripjaws V 8 GB,33.99,BLACK,MEMORY,11,106,2.0,6222
18162,TEAMGROUP T-Force Vulcan Z 8 GB,23.72,GRAY,MEMORY,11,155,9.0,6222
18163,Corsair Vengeance 64 GB,12.857,BLACK,MEMORY,11,2,2.0,6222
18164,SK Hynix HMAA2GU6CJR8N-XN 16 GB,13.75,GREEN,MEMORY,11,255,33.0,6222
18165,G.Skill Trident Z5 RGB 32 GB,124.99,SILVER / BLACK,MEMORY,11,106,36.0,6222
18166,G.Skill Ripjaws S5 96 GB,399.99,BLACK,MEMORY,11,106,2.0,6222
18167,Kingston ValueRAM 16 GB,37.99,GREEN,MEMORY,11,174,33.0,6222
18168,ADATA XPG Z1 16 GB,10.667,SILVER / BLACK,MEMORY,11,44,36.0,6222
18169,G.Skill Trident Z5 RGB 64 GB,209.99,BLACK,MEMORY,11,106,2.0,6222
18170,Corsair Vengeance RGB Pro 32 GB,144.99,BLACK,MEMORY,11,2,2.0,6222
18171,Kingston FURY Beast RGB 32 GB,131.27,BLACK,MEMORY,11,174,2.0,6222
18172,PNY XLR8 Gaming MAKO 16 GB,12.0,BLACK / SILVER,MEMORY,11,256,5.0,6222
18173,Kingston HyperX Fury 8 GB,13.127,BLACK / WHITE,MEMORY,11,174,1.0,6222
18174,TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,10.0,BLACK / GOLD,MEMORY,11,155,75.0,6222
18175,Corsair Dominator Platinum RGB 32 GB,174.99,BLACK,MEMORY,11,2,2.0,6222
18176,G.Skill Trident Z 32 GB,109.99,WHITE / BLACK,MEMORY,11,106,8.0,6222
18177,Corsair Vengeance RGB Pro 16 GB,64.99,BLACK,MEMORY,11,2,2.0,6222
18178,Corsair Vengeance 64 GB,230.76,BLACK / GRAY,MEMORY,11,2,12.0,6222
18179,TEAMGROUP T-Create Expert 32 GB,94.99,WHITE,MEMORY,11,155,3.0,6222
18180,Patriot Viper Elite II 16 GB,36.99,RED / BLACK,MEMORY,11,224,31.0,6222
18181,GOODRAM IRDM PRO 32 GB,108.99,BLACK,MEMORY,11,272,2.0,6222
18182,TEAMGROUP T-Force Vulcan Z 32 GB,53.99,RED,MEMORY,11,155,47.0,6222
18183,Corsair Vengeance RGB Pro SL 16 GB,69.98,BLACK,MEMORY,11,2,2.0,6222
18184,G.Skill Ripjaws V 16 GB,72.99,BLACK,MEMORY,11,106,2.0,6222
18185,G.Skill Trident Z5 RGB 32 GB,109.99,BLACK,MEMORY,11,106,2.0,6222
18186,G.Skill Ripjaws Z 32 GB,165.0,,MEMORY,11,106,,6222
18187,G.Skill Trident Z Royal 64 GB,199.99,SILVER,MEMORY,11,106,46.0,6222
18188,Corsair Vengeance LPX 16 GB,44.99,WHITE,MEMORY,11,2,3.0,6222
18189,Kingston FURY Renegade 32 GB,176.17,WHITE / SILVER,MEMORY,11,174,4.0,6222
18190,Kingston FURY 16 GB,12.5,BLACK / SILVER,MEMORY,11,174,5.0,6222
18191,Crucial Ballistix Sport LT 16 GB,12.003,RED,MEMORY,11,173,47.0,6222
18192,G.Skill Ripjaws V 32 GB,1096.03,BLACK,MEMORY,11,106,2.0,6222
18193,G.Skill Trident Z5 RGB 96 GB,289.99,BLACK,MEMORY,11,106,2.0,6222
18194,Silicon Power XPOWER Turbine 32 GB,54.99,BLUE,MEMORY,11,176,25.0,6222
18195,Crucial Ballistix Sport AT 16 GB,11.333,SILVER / BLACK,MEMORY,11,173,36.0,6222
18196,TEAMGROUP T-Force Delta RGB 32 GB,119.99,BLACK / SILVER,MEMORY,11,155,5.0,6222
18197,G.Skill Ripjaws V 16 GB,47.16,BLACK / RED,MEMORY,11,106,18.0,6222
18198,Crucial Ballistix RGB 16 GB,16.0,WHITE,MEMORY,11,173,3.0,6222
18199,GeIL Dragon RAM 32 GB,10.0,WHITE / GOLD,MEMORY,11,287,126.0,6222
18200,Corsair Dominator Platinum 16 GB,10.0,BLACK / SILVER,MEMORY,11,2,5.0,6222
18201,ADATA Premier 8 GB,14.167,GREEN,MEMORY,11,44,33.0,6222
18202,Kingston HyperX Fury 16 GB,10.964,WHITE,MEMORY,11,174,3.0,6222
18203,Samsung M393A4K40BB1-CRC 32 GB,42.25,GREEN,MEMORY,11,170,33.0,6222
18204,TEAMGROUP Elite 16 GB,46.99,BLACK,MEMORY,11,155,2.0,6222
18205,Corsair Vengeance LPX 16 GB,34.99,BLACK,MEMORY,11,2,2.0,6222
18206,Neo Forza FAYE 32 GB,77.88,BLACK / SILVER,MEMORY,11,275,5.0,6222
18207,Kingston KSM48E40BD8KM-32HM 32 GB,114.99,GREEN,MEMORY,11,174,33.0,6222
18208,Patriot Signature Line 16 GB,26.99,BLACK,MEMORY,11,224,2.0,6222
18209,OCZ Fatal1ty Edition 4 GB,119.96,BLACK,MEMORY,11,277,2.0,6222
18210,Kingston HyperX Fury 4 GB,12.003,BLACK / SILVER,MEMORY,11,174,5.0,6222
18211,G.Skill Trident Z5 RGB 32 GB,119.99,BLACK,MEMORY,11,106,2.0,6222
18212,Crucial CT2K16G52C42U5 32 GB,82.99,BLACK,MEMORY,11,173,2.0,6222
18213,G.Skill Trident Z Neo 64 GB,1157.0,BLACK / SILVER,MEMORY,11,106,5.0,6222
18214,Crucial CT4G4DFS8213 4 GB,15.85,BLACK / GREEN,MEMORY,11,173,43.0,6222
18215,G.Skill Value 8 GB,23.84,BLACK,MEMORY,11,106,2.0,6222
18216,Kingston HyperX Fury RGB 32 GB,10.0,BLACK,MEMORY,11,174,2.0,6222
18217,SK Hynix HMT41GU6MFR8C-PB 8 GB,13.75,BLUE,MEMORY,11,255,25.0,6222
18218,G.Skill Ripjaws V 16 GB,14.0,BLACK,MEMORY,11,106,2.0,6222
18219,Kingston FURY 32 GB,136.94,WHITE,MEMORY,11,174,3.0,6222
18220,Patriot Viper 4 Blackout 16 GB,39.99,BLACK,MEMORY,11,224,2.0,6222
18221,Timetec PINNACLE Konduit 8 GB,19.99,WHITE,MEMORY,11,264,3.0,6222
18222,Kingston HyperX Fury 8 GB,10.718,BLACK / SILVER,MEMORY,11,174,5.0,6222
18223,Kingston HyperX Predator RGB 16 GB,10.0,BLACK / SILVER,MEMORY,11,174,5.0,6222
18224,G.Skill Trident Z5 RGB 48 GB,239.99,BLACK,MEMORY,11,106,2.0,6222
18225,Patriot Viper Steel RGB 64 GB,119.99,BLACK,MEMORY,11,224,2.0,6222
18226,G.Skill Trident Z5 Neo 32 GB,107.99,BLACK,MEMORY,11,106,2.0,6222
18227,Patriot Signature Line 16 GB,29.99,,MEMORY,11,224,,6222
18228,Kingston Server Premier 32 GB,66.5,GREEN / BLACK,MEMORY,11,174,61.0,6222
18229,Kingston Server Premier 16 GB,46.99,,MEMORY,11,174,,6222
18230,Kingston FURY Beast 16 GB,48.32,BLACK,MEMORY,11,174,2.0,6222
18231,Corsair Vengeance 48 GB,152.76,BLACK,MEMORY,11,2,2.0,6222
18232,TEAMGROUP Elite 32 GB,54.99,BLACK,MEMORY,11,155,2.0,6222
18233,Kingston FURY Renegade 16 GB,81.33,WHITE / SILVER,MEMORY,11,174,4.0,6222
18234,TEAMGROUP Elite 8 GB,20.92,BLACK,MEMORY,11,155,2.0,6222
18235,G.Skill Ripjaws V 16 GB,46.99,BLACK / RED,MEMORY,11,106,18.0,6222
18236,Corsair Dominator Platinum RGB 16 GB,76.98,WHITE,MEMORY,11,2,3.0,6222
18237,ADATA XPG GAMMIX D45 16 GB,49.99,BLACK,MEMORY,11,44,2.0,6222
18238,ADATA XPG GAMMIX D45 16 GB,10.0,WHITE,MEMORY,11,44,3.0,6222
18239,Corsair Dominator Platinum RGB 32 GB,169.99,BLACK,MEMORY,11,2,2.0,6222
18240,Corsair Vengeance RGB 48 GB,204.99,BLACK / SILVER,MEMORY,11,2,5.0,6222
18241,Kingston Fury Beast RGB Special Edition 16 GB,83.08,WHITE,MEMORY,11,174,3.0,6222
18242,Kingston Fury Renegade RGB 32 GB,234.2,SILVER / BLACK,MEMORY,11,174,36.0,6222
18243,G.Skill Trident Z Royal 64 GB,20.0,SILVER,MEMORY,11,106,46.0,6222
18244,G.Skill Trident Z RGB 256 GB,16.0,,MEMORY,11,106,,6222
